timestamp,Close,Open,High,Low
2023-02-17,3224.02,3244.73,3262.47,3223.26
2023-02-16,3249.03,3281.74,3308.83,3231.34
2023-02-15,3280.49,3294.01,3296.2,3274.55
2023-02-14,3293.28,3288.97,3293.73,3279.19
2023-02-13,3284.16,3256.99,3285.09,3252.63
2023-02-10,3260.67,3266.44,3269.99,3247.23
2023-02-09,3270.38,3227.73,3270.38,3225.77
2023-02-08,3232.11,3251.5,3257.11,3230.44
2023-02-07,3248.09,3245.23,3250.03,3233.83
2023-02-06,3238.7,3244.7,3250.35,3226.21
2023-02-03,3263.41,3275.66,3275.66,3235.35
2023-02-02,3285.67,3291.78,3295.76,3272.41
2023-02-01,3284.92,3262.2,3284.92,3245.41
2023-01-31,3255.67,3266.14,3277.25,3252.01
2023-01-30,3269.32,3308.87,3310.49,3266.76
2023-01-20,3264.81,3247.2,3267.06,3247.2
2023-01-19,3240.28,3221.52,3240.28,3210.38
2023-01-18,3224.41,3227.59,3234.82,3220.37
2023-01-17,3224.24,3229.44,3231.26,3211.76
2023-01-16,3227.59,3198.52,3251.37,3197.32
2023-01-13,3195.31,3170.35,3195.31,3167.51
2023-01-12,3163.45,3167.27,3171.59,3153.4
2023-01-11,3161.84,3172.38,3184.76,3160.89
2023-01-10,3169.51,3178.02,3178.16,3165.14
2023-01-09,3176.08,3169.37,3183.58,3165.43
2023-01-06,3157.64,3155.07,3170.74,3151.84
2023-01-05,3155.22,3132.76,3159.43,3130.23
2023-01-04,3123.52,3117.57,3129.09,3109.45
2023-01-03,3116.51,3087.51,3119.86,3073.05
2022-12-30,3089.26,3084.52,3096.31,3082.2
2022-12-29,3073.7,3076.73,3086.0,3064.46
2022-12-28,3087.4,3088.62,3098.65,3079.43
2022-12-27,3095.57,3077.75,3098.08,3074.31
2022-12-26,3065.56,3048.2,3071.84,3047.35
2022-12-23,3045.87,3038.84,3061.87,3031.54
2022-12-22,3054.43,3085.8,3096.24,3044.6
2022-12-21,3068.41,3078.33,3085.8,3060.55
2022-12-20,3073.77,3098.95,3100.75,3061.51
2022-12-19,3107.11,3165.31,3170.26,3096.1
2022-12-16,3167.86,3156.14,3175.35,3151.61
2022-12-15,3168.65,3177.2,3179.1,3158.45
2022-12-14,3176.53,3178.55,3189.83,3168.59
2022-12-13,3176.33,3179.44,3187.2,3171.48
2022-12-12,3179.04,3195.87,3196.72,3176.58
2022-12-09,3206.95,3197.12,3212.11,3182.91
2022-12-08,3197.35,3196.02,3206.72,3187.26
2022-12-07,3199.62,3204.94,3226.08,3188.67
2022-12-06,3212.53,3200.27,3224.82,3195.08
2022-12-05,3211.81,3181.92,3213.44,3177.06
2022-12-02,3156.14,3160.58,3170.9,3149.84
2022-12-01,3165.47,3187.99,3198.41,3164.53
2022-11-30,3151.34,3141.4,3158.57,3137.37
2022-11-29,3149.75,3096.11,3152.0,3096.11
2022-11-28,3078.55,3055.29,3080.18,3034.7
2022-11-25,3101.69,3085.46,3111.42,3077.97
2022-11-24,3089.31,3104.1,3113.24,3084.86
2022-11-23,3096.91,3084.74,3108.24,3075.32
2022-11-22,3088.94,3084.23,3118.12,3076.32
2022-11-21,3085.04,3078.06,3085.24,3056.17
2022-11-18,3097.24,3116.73,3126.71,3096.89
2022-11-17,3115.43,3110.96,3115.44,3087.17
2022-11-16,3119.98,3133.65,3145.75,3115.35
2022-11-15,3134.08,3081.14,3135.59,3074.5
2022-11-14,3083.4,3100.87,3121.41,3075.22
2022-11-11,3087.29,3099.65,3117.74,3070.3
2022-11-10,3036.13,3031.69,3047.98,3022.85
2022-11-09,3048.17,3064.46,3073.92,3046.19
2022-11-08,3064.49,3077.31,3078.28,3047.46
2022-11-07,3077.82,3062.86,3088.19,3054.46
2022-11-04,3070.8,2997.0,3081.59,2997.0
2022-11-03,2997.81,2981.2,3003.72,2977.72
2022-11-02,3003.37,2960.65,3019.05,2954.95
2022-11-01,2969.2,2899.5,2969.2,2896.76
2022-10-31,2893.48,2893.2,2926.01,2885.09
2022-10-28,2915.93,2967.02,2974.24,2908.98
2022-10-27,2982.9,3005.04,3017.26,2981.69
2022-10-26,2999.5,2977.56,3028.35,2977.56
2022-10-25,2976.28,2969.16,3001.72,2944.26
2022-10-24,2977.56,3034.75,3064.42,2965.17
2022-10-21,3038.93,3038.04,3055.42,3026.96
2022-10-20,3035.05,3029.3,3070.26,3013.69
2022-10-19,3044.38,3073.26,3081.39,3044.38
2022-10-18,3080.96,3094.93,3099.92,3074.22
2022-10-17,3084.94,3060.52,3087.19,3052.71
2022-10-14,3071.99,3035.03,3084.27,3035.03
2022-10-13,3016.36,3008.3,3036.25,3004.5
2022-10-12,3025.51,2976.72,3025.51,2934.09
2022-10-11,2979.79,2978.06,2986.91,2953.5
2022-10-10,2974.15,3026.94,3029.45,2968.28
2022-09-30,3024.39,3042.17,3054.61,3021.93
2022-09-29,3041.2,3067.47,3076.76,3026.08
2022-09-28,3045.07,3089.1,3089.1,3044.86
2022-09-27,3093.86,3056.39,3094.04,3048.36
2022-09-26,3051.23,3067.57,3102.65,3048.51
2022-09-23,3088.37,3106.81,3124.66,3072.24
2022-09-22,3108.91,3098.77,3125.68,3092.82
2022-09-21,3117.18,3116.01,3129.82,3091.3
2022-09-20,3122.41,3127.84,3140.03,3114.04
2022-09-19,3115.6,3122.75,3135.56,3101.22
2022-09-16,3126.4,3189.83,3191.83,3126.4
2022-09-15,3199.92,3248.97,3254.18,3174.39
2022-09-14,3237.54,3224.68,3250.8,3221.96
2022-09-13,3263.8,3272.05,3278.17,3259.66
2022-09-09,3262.05,3241.18,3266.2,3236.51
2022-09-08,3235.59,3245.56,3253.7,3233.8
2022-09-07,3246.29,3232.14,3253.77,3227.82
2022-09-06,3243.45,3207.93,3244.64,3203.82
2022-09-05,3199.91,3183.95,3199.91,3172.04
2022-09-02,3186.48,3189.64,3198.28,3173.79
2022-09-01,3184.98,3196.54,3214.56,3181.63
2022-08-31,3202.14,3216.53,3232.02,3184.39
2022-08-30,3227.22,3240.18,3243.75,3212.63
2022-08-29,3240.73,3203.1,3240.73,3199.0
2022-08-26,3236.22,3250.63,3266.27,3232.28
2022-08-25,3246.25,3223.46,3248.35,3199.12
2022-08-24,3215.2,3279.17,3281.88,3212.39
2022-08-23,3276.22,3274.43,3284.6,3262.63
2022-08-22,3277.79,3249.7,3278.17,3247.19
2022-08-19,3258.08,3275.62,3286.49,3258.06
2022-08-18,3277.54,3286.37,3289.14,3270.56
2022-08-17,3292.53,3282.1,3296.0,3263.35
2022-08-16,3277.88,3278.68,3295.02,3271.57
2022-08-15,3276.09,3268.37,3286.89,3261.82
2022-08-12,3276.89,3275.77,3288.22,3272.84
2022-08-11,3281.67,3243.47,3281.67,3237.9
2022-08-10,3230.02,3242.36,3253.17,3217.81
2022-08-09,3247.43,3235.74,3248.77,3227.54
2022-08-08,3236.93,3218.85,3237.97,3214.08
2022-08-05,3227.03,3195.23,3228.89,3184.45
2022-08-04,3189.04,3179.43,3191.0,3155.7
2022-08-03,3163.67,3188.89,3217.55,3159.46
2022-08-02,3186.27,3231.26,3231.26,3155.19
2022-08-01,3259.96,3246.62,3264.3,3225.55
2022-07-29,3253.24,3282.81,3294.8,3246.37
2022-07-28,3282.58,3287.5,3305.71,3277.11
2022-07-27,3275.76,3271.78,3282.57,3265.73
2022-07-26,3277.44,3254.19,3282.41,3246.04
2022-07-25,3250.39,3269.71,3273.18,3243.03
2022-07-22,3269.97,3276.2,3293.64,3246.73
2022-07-21,3272.0,3297.66,3300.53,3272.0
2022-07-20,3304.72,3291.55,3308.35,3287.74
2022-07-19,3279.43,3278.72,3283.93,3256.02
2022-07-18,3278.1,3235.09,3278.47,3226.23
2022-07-15,3228.06,3261.38,3288.92,3228.06
2022-07-14,3281.74,3277.45,3299.25,3261.49
2022-07-13,3284.29,3279.6,3297.02,3266.48
2022-07-12,3281.47,3307.22,3319.25,3277.08
2022-07-11,3313.58,3341.1,3341.1,3297.0
2022-07-08,3356.08,3380.37,3386.31,3354.12
2022-07-07,3364.4,3353.13,3375.86,3332.31
2022-07-06,3355.35,3391.03,3391.03,3333.1
2022-07-05,3404.03,3411.13,3424.84,3372.06
2022-07-04,3405.43,3381.82,3405.62,3364.09
2022-07-01,3387.64,3400.26,3404.05,3378.36
2022-06-30,3398.62,3358.93,3417.01,3358.93
2022-06-29,3361.52,3399.68,3414.65,3358.47
2022-06-28,3409.21,3377.68,3412.1,3358.87
2022-06-27,3379.19,3364.0,3393.31,3364.0
2022-06-24,3349.75,3324.74,3356.71,3322.95
2022-06-23,3320.15,3269.05,3320.15,3262.29
2022-06-22,3267.2,3309.12,3311.02,3266.54
2022-06-21,3306.72,3313.79,3329.39,3279.83
2022-06-20,3315.43,3315.78,3333.9,3292.93
2022-06-17,3316.79,3265.51,3323.28,3262.89
2022-06-16,3285.38,3306.84,3319.69,3277.53
2022-06-15,3305.41,3289.1,3358.55,3288.85
2022-06-14,3288.91,3224.21,3289.13,3195.82
2022-06-13,3255.55,3256.27,3272.99,3229.31
2022-06-10,3284.83,3214.18,3286.62,3210.81
2022-06-09,3238.95,3259.49,3270.56,3223.48
2022-06-08,3263.79,3245.02,3266.63,3216.01
2022-06-07,3241.76,3235.42,3253.09,3222.64
2022-06-06,3236.37,3196.96,3237.07,3181.65
2022-06-02,3195.46,3170.31,3197.28,3163.76
2022-06-01,3182.16,3179.69,3190.61,3160.04
2022-05-31,3186.43,3149.94,3188.6,3142.0
2022-05-30,3149.06,3141.96,3150.89,3123.15
2022-05-27,3130.24,3135.03,3151.05,3112.54
2022-05-26,3123.11,3111.48,3133.28,3079.48
2022-05-25,3107.46,3070.17,3107.63,3069.95
2022-05-24,3070.93,3149.06,3153.13,3070.93
2022-05-23,3146.86,3150.49,3150.51,3127.9
2022-05-20,3146.57,3107.09,3146.57,3107.09
2022-05-19,3096.96,3046.71,3096.96,3042.67
2022-05-18,3085.98,3095.89,3105.84,3071.3
2022-05-17,3093.7,3076.5,3093.7,3057.64
2022-05-16,3073.75,3100.55,3102.58,3063.4
2022-05-13,3084.28,3068.03,3086.1,3059.25
2022-05-12,3054.99,3044.8,3072.16,3032.95
2022-05-11,3058.7,3035.39,3100.9,3034.67
2022-05-10,3035.84,2965.78,3043.78,2957.4
2022-05-09,3004.14,2990.2,3015.94,2983.61
2022-05-06,3001.56,3011.32,3030.69,2992.72
2022-05-05,3067.76,3044.85,3082.23,3042.12
2022-04-29,3047.06,2986.06,3048.49,2968.33
2022-04-28,2975.48,2945.81,2991.51,2936.79
2022-04-27,2958.28,2866.82,2959.18,2863.65
2022-04-26,2886.43,2930.45,2957.68,2878.26
2022-04-25,2928.51,3034.27,3043.82,2928.51
2022-04-22,3086.92,3058.4,3105.66,3049.36
2022-04-21,3079.81,3138.43,3160.9,3069.68
2022-04-20,3151.05,3189.89,3191.83,3142.05
2022-04-19,3194.03,3192.09,3207.83,3174.71
2022-04-18,3195.52,3185.94,3204.03,3166.98
2022-04-15,3211.24,3210.7,3229.87,3200.13
2022-04-14,3225.64,3203.63,3240.0,3200.23
2022-04-13,3186.82,3199.8,3225.47,3183.53
2022-04-12,3213.33,3165.12,3214.54,3140.9
2022-04-11,3167.13,3239.85,3239.85,3156.51
2022-04-08,3251.85,3239.88,3257.09,3208.35
2022-04-07,3236.7,3267.81,3290.26,3236.48
2022-04-06,3283.43,3269.43,3288.11,3255.69
2022-04-01,3282.72,3234.67,3287.23,3226.3
2022-03-31,3252.2,3256.14,3272.04,3246.06
2022-03-30,3266.6,3217.59,3266.6,3216.3
2022-03-29,3203.94,3216.01,3229.18,3196.46
2022-03-28,3214.5,3185.17,3230.22,3159.83
2022-03-25,3212.24,3247.16,3257.11,3211.64
2022-03-24,3250.26,3256.06,3266.89,3236.66
2022-03-23,3271.03,3264.79,3279.89,3251.98
2022-03-22,3259.86,3249.54,3279.11,3239.53
2022-03-21,3253.69,3255.62,3267.5,3223.39
2022-03-18,3251.07,3207.15,3260.78,3197.36
2022-03-17,3215.04,3215.01,3260.17,3202.93
2022-03-16,3170.71,3107.67,3177.79,3023.3
2022-03-15,3063.97,3192.36,3196.92,3063.97
2022-03-14,3223.53,3271.89,3297.8,3223.53
2022-03-11,3309.75,3259.32,3315.66,3217.42
2022-03-10,3296.09,3312.18,3326.58,3291.24
2022-03-09,3256.39,3303.71,3321.48,3147.68
2022-03-08,3293.53,3372.55,3383.63,3287.34
2022-03-07,3372.86,3438.56,3438.56,3360.74
2022-03-04,3447.65,3459.98,3474.88,3437.7
2022-03-03,3481.11,3495.93,3500.29,3473.34
2022-03-02,3484.19,3478.29,3486.62,3467.0
2022-03-01,3488.83,3471.36,3491.13,3465.72
2022-02-28,3462.31,3450.32,3462.31,3425.52
2022-02-25,3451.41,3445.34,3480.18,3440.93
2022-02-24,3429.96,3474.37,3486.98,3400.21
2022-02-23,3489.15,3458.51,3490.76,3458.18
2022-02-22,3457.15,3473.29,3473.39,3437.67
2022-02-21,3490.61,3488.41,3492.2,3471.69
2022-02-18,3490.76,3451.63,3490.76,3447.03
2022-02-17,3468.04,3464.21,3480.97,3454.28
2022-02-16,3465.83,3457.07,3475.06,3453.8
2022-02-15,3446.09,3428.04,3447.49,3421.64
2022-02-14,3428.88,3451.85,3457.26,3415.45
2022-02-11,3462.95,3472.28,3500.15,3459.33
2022-02-10,3485.91,3481.91,3488.86,3464.22
2022-02-09,3479.95,3450.82,3484.74,3444.08
2022-02-08,3452.63,3428.54,3453.19,3390.46
2022-02-07,3429.58,3407.76,3434.03,3407.76
2022-01-28,3361.44,3407.59,3417.05,3356.56
2022-01-27,3394.25,3456.1,3456.36,3392.02
2022-01-26,3455.67,3442.69,3462.12,3417.76
2022-01-25,3433.06,3509.28,3519.83,3433.06
2022-01-24,3524.1,3508.24,3531.61,3500.14
2022-01-21,3522.57,3546.75,3547.0,3514.89
2022-01-20,3555.06,3556.23,3576.26,3540.55
2022-01-19,3558.18,3567.63,3578.73,3541.66
2022-01-18,3569.91,3541.89,3579.31,3531.33
2022-01-17,3541.67,3522.09,3546.09,3519.43
2022-01-14,3521.26,3544.07,3548.42,3519.32
2022-01-13,3555.26,3601.03,3601.07,3555.16
2022-01-12,3597.43,3578.16,3599.5,3572.1
2022-01-11,3567.44,3589.9,3602.15,3562.75
2022-01-10,3593.52,3572.74,3593.52,3555.13
2022-01-07,3579.54,3588.99,3607.23,3577.1
2022-01-06,3586.08,3581.22,3594.49,3559.88
2022-01-05,3595.18,3628.26,3628.26,3583.47
2022-01-04,3632.33,3649.15,3651.89,3610.09
